time, Quad.Pos.Z, Quad.Est.Z, Quad.Vel.Z, Quad.Est.VZ
0.005000,-1.000001,-0.000077,-0.000345,0.000000
0.010000,-1.000004,-0.000173,-0.001000,0.000000
0.015000,-1.000012,-0.000260,-0.001763,0.000000
0.020000,-1.000024,-0.000393,-0.002807,0.000000
0.025000,-1.000042,-0.000536,-0.004143,0.000000
0.030000,-1.000068,-0.000753,-0.005971,0.000000
0.035000,-1.000104,-0.000583,-0.007713,0.000000
0.040000,-1.000145,-0.000364,-0.008631,0.000000
0.045000,-1.000191,-0.000574,-0.009772,0.000000
0.050000,-1.000245,-0.000606,-0.011160,0.000000
0.055000,-1.000304,-0.000325,-0.012143,0.000000
0.060000,-1.000367,-0.000327,-0.012962,0.000000
0.065000,-1.000433,-0.000147,-0.013437,0.000000
0.070000,-1.000501,-0.000014,-0.013617,0.000000
0.075000,-1.000570,-0.000144,-0.013914,0.000000
0.080000,-1.000642,-0.000294,-0.014661,0.000000
0.085000,-1.000719,-0.000565,-0.016009,0.000000
0.090000,-1.000803,-0.000429,-0.017031,0.000000
0.095000,-1.000890,-0.000326,-0.017844,0.000000
0.100000,-1.000982,-0.000318,-0.018602,0.000000
0.105000,-1.001078,-0.000371,-0.019619,0.000000
0.110000,-1.001179,-0.000440,-0.020630,0.000000
0.115000,-1.001284,-0.000267,-0.021281,0.000000
0.120000,-1.001392,-0.000083,-0.021534,0.000000
0.125000,-1.001500,-0.000143,-0.021843,0.000000
0.130000,-1.001611,-0.000311,-0.022581,0.000000
0.135000,-1.001726,-0.000340,-0.023414,0.000000
0.140000,-1.001846,-0.000244,-0.024248,0.000000
0.145000,-1.001970,-0.000269,-0.024980,0.000000
0.150000,-1.002096,-0.000427,-0.025656,0.000000
0.155000,-1.002226,0.000003,-0.025827,0.000000
0.160000,-1.002355,0.000011,-0.025992,0.000000
0.165000,-1.002486,-0.000127,-0.026274,0.000000
0.170000,-1.002618,0.000004,-0.026436,0.000000
0.175000,-1.002750,0.000003,-0.026526,0.000000
0.180000,-1.002883,-0.000094,-0.026718,0.000000
0.185000,-1.003018,-0.000261,-0.027226,0.000000
0.190000,-1.003155,-0.000099,-0.027407,0.000000
0.195000,-1.003290,0.000387,-0.026782,0.000000
0.200000,-1.003424,0.000047,-0.026723,0.000000
0.205000,-1.003558,-0.000158,-0.026992,0.000000
0.210000,-1.003694,-0.000160,-0.027233,0.000000
0.215000,-1.003829,0.000130,-0.026991,0.000000
0.220000,-1.003964,-0.000007,-0.026889,0.000000
0.225000,-1.004098,0.000048,-0.026928,0.000000
0.230000,-1.004233,-0.000096,-0.027169,0.000000
0.235000,-1.004371,-0.000147,-0.027669,0.000000
0.240000,-1.004512,-0.000306,-0.028553,0.000000
0.245000,-1.004656,-0.000136,-0.028994,0.000000
0.250000,-1.004802,-0.000021,-0.029194,0.000000
0.255000,-1.004948,0.000096,-0.029137,0.000000
0.260000,-1.005093,0.000118,-0.028714,0.000000
0.265000,-1.005235,0.000078,-0.028473,0.000000
0.270000,-1.005377,0.000092,-0.028350,0.000000
0.275000,-1.005519,0.000008,-0.028358,0.000000
0.280000,-1.005661,-0.000115,-0.028418,0.000000
0.285000,-1.005803,0.000063,-0.028384,0.000000
0.290000,-1.005945,-0.000108,-0.028656,0.000000
0.295000,-1.006088,0.000026,-0.028611,0.000000
0.300000,-1.006231,0.000091,-0.028290,0.000000
0.305000,-1.006371,0.000200,-0.027731,0.000000
0.310000,-1.006508,0.000192,-0.027077,0.000000
0.314999,-1.006639,0.000493,-0.025909,0.000000
0.319999,-1.006765,0.000474,-0.024800,0.000000
0.324999,-1.006888,0.000181,-0.024277,0.000000
0.329999,-1.007007,0.000080,-0.023993,0.000000
0.334999,-1.007127,-0.000027,-0.023958,0.000000
0.339999,-1.007247,0.000052,-0.023718,0.000000
0.344999,-1.007364,0.000200,-0.023203,0.000000
0.349999,-1.007477,0.000364,-0.022364,0.000000
0.354999,-1.007586,0.000352,-0.021464,0.000000
0.359999,-1.007691,0.000355,-0.020619,0.000000
0.364999,-1.007793,0.000280,-0.020129,0.000000
0.369999,-1.007892,0.000207,-0.019713,0.000000
0.374999,-1.007990,0.000239,-0.019292,0.000000
0.379999,-1.008085,0.000218,-0.018919,0.000000
0.384999,-1.008178,0.000202,-0.018317,0.000000
0.389999,-1.008268,0.000156,-0.017990,0.000000
0.394998,-1.008358,0.000108,-0.017810,0.000000
0.399998,-1.008446,0.000025,-0.017515,0.000000
0.404998,-1.008532,0.000245,-0.016861,0.000000
0.409998,-1.008613,0.000446,-0.015858,0.000000
0.414998,-1.008690,0.000272,-0.015081,0.000000
0.419998,-1.008763,0.000355,-0.014180,0.000000
0.424998,-1.008832,0.000201,-0.013617,0.000000
0.429998,-1.008899,0.000069,-0.013388,0.000000
0.434998,-1.008968,-0.000297,-0.013956,0.000000
0.439998,-1.009039,-0.000216,-0.014348,0.000000
0.444998,-1.009111,-0.000175,-0.014635,0.000000
0.449998,-1.009185,-0.000145,-0.015013,0.000000
0.454998,-1.009263,-0.000300,-0.015714,0.000000
0.459998,-1.009344,-0.000317,-0.016522,0.000000
0.464998,-1.009429,-0.000182,-0.017244,0.000000
0.469997,-1.009517,-0.000287,-0.017741,0.000000
0.474997,-1.009605,0.000006,-0.017669,0.000000
0.479997,-1.009693,-0.000001,-0.017598,0.000000
0.484997,-1.009780,0.000177,-0.017188,0.000000
0.489997,-1.009865,0.000200,-0.016809,0.000000
0.494997,-1.009947,0.000320,-0.016062,0.000000
0.499997,-1.010025,0.000261,-0.015438,0.000000
0.504997,-1.010102,0.000037,-0.015271,0.000000
0.509997,-1.010177,0.000115,-0.014820,0.000000
0.514997,-1.010249,0.000306,-0.013939,0.000000
0.519997,-1.010317,0.000101,-0.013462,0.000000
0.524997,-1.010382,0.000383,-0.012607,0.000000
0.529997,-1.010443,0.000072,-0.012327,0.000000
0.534997,-1.010505,0.000036,-0.012236,0.000000
0.539997,-1.010564,0.000364,-0.011424,0.000000
0.544997,-1.010618,0.000463,-0.010340,0.000000
0.549996,-1.010666,0.000482,-0.009102,0.000000
0.554996,-1.010708,0.000490,-0.007942,0.000000
0.559996,-1.010745,0.000358,-0.006848,0.000000
0.564996,-1.010776,0.000343,-0.005974,0.000000
0.569996,-1.010805,-0.000024,-0.005943,0.000000
0.574996,-1.010835,0.000000,-0.005990,0.000000
0.579996,-1.010864,0.000111,-0.005701,0.000000
0.584996,-1.010890,0.000298,-0.004926,0.000000
0.589996,-1.010913,0.000324,-0.004298,0.000000
0.594996,-1.010934,0.000132,-0.004139,0.000000
0.599996,-1.010954,0.000124,-0.003933,0.000000
0.604996,-1.010974,-0.000050,-0.004087,0.000000
0.609996,-1.010995,-0.000196,-0.004509,0.000000
0.614996,-1.011018,-0.000139,-0.004647,0.000000
0.619996,-1.011042,0.000035,-0.004720,0.000000
0.624996,-1.011064,0.000149,-0.004459,0.000000
0.629995,-1.011087,-0.000099,-0.004630,0.000000
0.634995,-1.011111,-0.000133,-0.004814,0.000000
0.639995,-1.011135,-0.000076,-0.004992,0.000000
0.644995,-1.011160,0.000173,-0.004772,0.000000
0.649995,-1.011182,0.000080,-0.004444,0.000000
0.654995,-1.011204,0.000217,-0.004119,0.000000
0.659995,-1.011222,0.000252,-0.003507,0.000000
0.664995,-1.011238,0.000309,-0.002866,0.000000
0.669995,-1.011251,0.000081,-0.002554,0.000000
0.674995,-1.011262,0.000369,-0.001898,0.000000
0.679995,-1.011270,0.000252,-0.001343,0.000000
0.684995,-1.011275,0.000243,-0.000725,0.000000
0.689995,-1.011276,0.000272,0.000062,0.000000
0.694995,-1.011273,0.000415,0.000945,0.000000
0.699995,-1.011266,0.000450,0.001866,0.000000
0.704994,-1.011256,-0.000039,0.002003,0.000000
0.709994,-1.011246,-0.000118,0.001853,0.000000
0.714994,-1.011236,0.000087,0.002090,0.000000
0.719994,-1.011225,0.000029,0.002190,0.000000
0.724994,-1.011215,-0.000260,0.001701,0.000000
0.729994,-1.011208,-0.000123,0.001293,0.000000
0.734994,-1.011202,-0.000105,0.001099,0.000000
0.739994,-1.011197,-0.000057,0.001012,0.000000
0.744994,-1.011192,0.000004,0.001078,0.000000
0.749994,-1.011187,-0.000012,0.001022,0.000000
0.754994,-1.011182,-0.000024,0.001070,0.000000
0.759994,-1.011176,0.000090,0.001142,0.000000
0.764994,-1.011171,-0.000156,0.000822,0.000000
0.769994,-1.011167,0.000046,0.000753,0.000000
0.774994,-1.011163,-0.000045,0.000775,0.000000
0.779994,-1.011161,-0.000206,0.000334,0.000000
0.784993,-1.011160,-0.000177,-0.000096,0.000000
0.789993,-1.011162,-0.000248,-0.000673,0.000000
0.794993,-1.011167,-0.000105,-0.001189,0.000000
0.799993,-1.011173,0.000039,-0.001224,0.000000
0.804993,-1.011179,0.000033,-0.001009,0.000000
0.809993,-1.011184,0.000039,-0.000972,0.000000
0.814993,-1.011187,0.000275,-0.000351,0.000000
0.819993,-1.011186,0.000382,0.000735,0.000000
0.824993,-1.011180,0.000213,0.001447,0.000000
0.829993,-1.011171,0.000259,0.002125,0.000000
0.834993,-1.011158,0.000292,0.002886,0.000000
0.839993,-1.011142,0.000179,0.003308,0.000000
0.844993,-1.011123,0.000340,0.004141,0.000000
0.849993,-1.011099,0.000479,0.005201,0.000000
0.854993,-1.011070,0.000338,0.006106,0.000000
0.859993,-1.011038,0.000263,0.006722,0.000000
0.864992,-1.011002,0.000411,0.007480,0.000000
0.869992,-1.010962,0.000376,0.008473,0.000000
0.874992,-1.010916,0.000425,0.009546,0.000000
0.879992,-1.010864,0.000563,0.010880,0.000000
0.884992,-1.010806,0.000578,0.012221,0.000000
0.889992,-1.010742,0.000365,0.013092,0.000000
0.894992,-1.010674,0.000477,0.014034,0.000000
0.899992,-1.010601,0.000370,0.014864,0.000000
0.904992,-1.010524,0.000235,0.015570,0.000000
0.909992,-1.010446,0.000034,0.015687,0.000000
0.914992,-1.010368,-0.000071,0.015417,0.000000
0.919992,-1.010291,-0.000033,0.015391,0.000000
0.924992,-1.010215,-0.000037,0.015185,0.000000
0.929992,-1.010139,-0.000101,0.014968,0.000000
0.934992,-1.010064,0.000124,0.015157,0.000000
0.939991,-1.009987,0.000171,0.015422,0.000000
0.944991,-1.009910,-0.000042,0.015415,0.000000
0.949991,-1.009834,-0.000054,0.015177,0.000000
0.954991,-1.009757,0.000211,0.015491,0.000000
0.959991,-1.009680,-0.000052,0.015264,0.000000
0.964991,-1.009605,-0.000156,0.014731,0.000000
0.969991,-1.009532,0.000011,0.014779,0.000000
0.974991,-1.009457,0.000189,0.015115,0.000000
0.979991,-1.009381,-0.000061,0.015263,0.000000
0.984991,-1.009304,0.000103,0.015728,0.000000
0.989991,-1.009225,0.000062,0.015679,0.000000
0.994991,-1.009147,-0.000101,0.015610,0.000000
0.999991,-1.009068,0.000169,0.015735,0.000000
1.004991,-1.008990,0.000099,0.015794,0.000000
1.009991,-1.008910,-0.000019,0.015931,0.000000
1.014991,-1.008831,0.000022,0.015749,0.000000
1.019992,-1.008753,-0.000140,0.015548,0.000000
1.024992,-1.008675,0.000096,0.015635,0.000000
1.029992,-1.008597,-0.000109,0.015450,0.000000
1.034992,-1.008520,0.000060,0.015480,0.000000
1.039993,-1.008443,-0.000015,0.015407,0.000000
1.044993,-1.008366,0.000021,0.015529,0.000000
1.049993,-1.008287,0.000142,0.015739,0.000000
1.054993,-1.008207,0.000287,0.016347,0.000000
1.059994,-1.008121,0.000405,0.017515,0.000000
1.064994,-1.008032,0.000162,0.018007,0.000000
1.069994,-1.007942,0.000020,0.018154,0.000000
1.074994,-1.007850,0.000219,0.018714,0.000000
1.079994,-1.007754,0.000310,0.019446,0.000000
1.084995,-1.007654,0.000194,0.020270,0.000000
1.089995,-1.007551,0.000264,0.020856,0.000000
1.094995,-1.007446,0.000249,0.021262,0.000000
1.099995,-1.007338,0.000066,0.021552,0.000000
1.104996,-1.007230,0.000064,0.021774,0.000000
1.109996,-1.007122,-0.000112,0.021413,0.000000
1.114996,-1.007016,-0.000009,0.021307,0.000000
1.119996,-1.006908,0.000177,0.021623,0.000000
1.124997,-1.006799,0.000101,0.021864,0.000000
1.129997,-1.006689,0.000112,0.022172,0.000000
1.134997,-1.006577,0.000198,0.022624,0.000000
1.139997,-1.006462,0.000152,0.023179,0.000000
1.144997,-1.006346,-0.000067,0.023241,0.000000
1.149998,-1.006231,-0.000302,0.022805,0.000000
1.154998,-1.006119,-0.000201,0.022269,0.000000
1.159998,-1.006009,-0.000186,0.021902,0.000000
1.164998,-1.005900,-0.000228,0.021423,0.000000
1.169999,-1.005794,-0.000004,0.021253,0.000000
1.174999,-1.005687,0.000042,0.021312,0.000000
1.179999,-1.005580,0.000027,0.021470,0.000000
1.184999,-1.005473,-0.000027,0.021470,0.000000
1.190000,-1.005366,-0.000053,0.021294,0.000000
1.195000,-1.005260,-0.000056,0.021157,0.000000
1.200000,-1.005154,0.000200,0.021423,0.000000
1.205000,-1.005047,-0.000107,0.021274,0.000000
1.210001,-1.004941,-0.000013,0.021318,0.000000
1.215001,-1.004833,0.000213,0.021810,0.000000
1.220001,-1.004722,0.000165,0.022248,0.000000
1.225001,-1.004610,0.000028,0.022436,0.000000
1.230001,-1.004499,-0.000092,0.022187,0.000000
1.235002,-1.004387,-0.000084,0.022259,0.000000
1.240002,-1.004276,0.000041,0.022460,0.000000
1.245002,-1.004162,0.000064,0.022746,0.000000
1.250002,-1.004047,0.000246,0.023252,0.000000
1.255003,-1.003928,0.000465,0.024355,0.000000
1.260003,-1.003802,0.000549,0.025697,0.000000
1.265003,-1.003670,0.000500,0.027032,0.000000
1.270003,-1.003531,0.000448,0.028053,0.000000
1.275004,-1.003388,0.000280,0.028955,0.000000
1.280004,-1.003241,0.000294,0.029738,0.000000
1.285004,-1.003090,0.000201,0.030425,0.000000
1.290004,-1.002936,0.000218,0.030986,0.000000
1.295004,-1.002780,0.000191,0.031431,0.000000
1.300005,-1.002621,0.000337,0.032012,0.000000
1.305005,-1.002461,-0.000074,0.031923,0.000000
1.310005,-1.002302,-0.000182,0.031604,0.000000
1.315005,-1.002145,-0.000041,0.031382,0.000000
1.320006,-1.001988,-0.000081,0.031354,0.000000
1.325006,-1.001832,-0.000222,0.030813,0.000000
1.330006,-1.001679,-0.000094,0.030552,0.000000
1.335006,-1.001528,-0.000245,0.030106,0.000000
1.340007,-1.001378,-0.000201,0.029875,0.000000
1.345007,-1.001230,-0.000184,0.029505,0.000000
1.350007,-1.001083,-0.000212,0.028960,0.000000
1.355007,-1.000940,-0.000145,0.028630,0.000000
1.360008,-1.000799,-0.000283,0.028058,0.000000
1.365008,-1.000660,0.000047,0.027822,0.000000
1.370008,-1.000521,-0.000218,0.027477,0.000000
1.375008,-1.000385,-0.000164,0.027147,0.000000
1.380008,-1.000248,0.000149,0.027546,0.000000
1.385009,-1.000108,0.000341,0.028472,0.000000
1.390009,-0.999963,0.000381,0.029282,0.000000
1.395009,-0.999815,0.000293,0.029801,0.000000
1.400009,-0.999665,-0.000068,0.029856,0.000000
1.405010,-0.999518,-0.000217,0.029315,0.000000
1.410010,-0.999374,-0.000366,0.028391,0.000000
1.415010,-0.999234,-0.000186,0.027819,0.000000
1.420010,-0.999097,-0.000525,0.026886,0.000000
1.425011,-0.998966,-0.000333,0.025904,0.000000
1.430011,-0.998840,-0.000379,0.024870,0.000000
1.435011,-0.998719,-0.000474,0.023671,0.000000
1.440011,-0.998603,-0.000380,0.022690,0.000000
1.445011,-0.998493,-0.000235,0.021945,0.000000
1.450012,-0.998384,-0.000092,0.021712,0.000000
1.455012,-0.998276,-0.000219,0.021350,0.000000
1.460012,-0.998170,-0.000073,0.021188,0.000000
1.465012,-0.998065,-0.000007,0.020994,0.000000
1.470013,-0.997963,-0.000477,0.019875,0.000000
1.475013,-0.997868,-0.000512,0.018566,0.000000
1.480013,-0.997777,-0.000179,0.017951,0.000000
1.485013,-0.997688,-0.000147,0.017673,0.000000
1.490014,-0.997600,-0.000040,0.017532,0.000000
1.495014,-0.997513,-0.000223,0.017115,0.000000
1.500014,-0.997429,-0.000106,0.016723,0.000000
1.505014,-0.997346,-0.000061,0.016527,0.000000
1.510015,-0.997263,-0.000069,0.016518,0.000000
1.515015,-0.997180,0.000141,0.016737,0.000000
1.520015,-0.997095,0.000204,0.017046,0.000000
1.525015,-0.997010,0.000056,0.017218,0.000000
1.530015,-0.996923,0.000151,0.017345,0.000000
1.535016,-0.996836,0.000116,0.017503,0.000000
1.540016,-0.996748,0.000098,0.017738,0.000000
1.545016,-0.996658,0.000112,0.018028,0.000000
1.550016,-0.996568,-0.000058,0.017853,0.000000
1.555017,-0.996480,-0.000150,0.017389,0.000000
1.560017,-0.996393,0.000119,0.017698,0.000000
1.565017,-0.996303,0.000224,0.018137,0.000000
1.570017,-0.996211,0.000129,0.018521,0.000000
1.575018,-0.996117,0.000204,0.018952,0.000000
1.580018,-0.996022,0.000028,0.019031,0.000000
1.585018,-0.995928,-0.000278,0.018537,0.000000
1.590018,-0.995836,-0.000067,0.018252,0.000000
1.595019,-0.995747,-0.000223,0.017625,0.000000
1.600019,-0.995661,-0.000329,0.016780,0.000000
1.605019,-0.995580,-0.000392,0.015915,0.000000
1.610019,-0.995502,-0.000193,0.015359,0.000000
1.615019,-0.995427,-0.000138,0.015031,0.000000
1.620020,-0.995352,-0.000121,0.014867,0.000000
1.625020,-0.995277,0.000186,0.015063,0.000000
1.630020,-0.995199,0.000348,0.015934,0.000000
1.635020,-0.995117,0.000357,0.016887,0.000000
1.640021,-0.995029,0.000420,0.017812,0.000000
1.645021,-0.994938,0.000275,0.018626,0.000000
1.650021,-0.994844,0.000140,0.018747,0.000000
1.655021,-0.994751,-0.000288,0.018332,0.000000
1.660022,-0.994660,-0.000023,0.018077,0.000000
1.665022,-0.994573,-0.000457,0.017013,0.000000
1.670022,-0.994490,-0.000380,0.016219,0.000000
1.675022,-0.994412,-0.000408,0.015258,0.000000
1.680022,-0.994338,-0.000245,0.014475,0.000000
1.685023,-0.994267,-0.000004,0.014032,0.000000
1.690023,-0.994199,-0.000226,0.013350,0.000000
1.695023,-0.994134,-0.000295,0.012585,0.000000
1.700023,-0.994074,-0.000314,0.011952,0.000000
1.705024,-0.994015,-0.000097,0.011581,0.000000
1.710024,-0.993959,-0.000218,0.010918,0.000000
1.715024,-0.993909,-0.000587,0.009514,0.000000
1.720024,-0.993864,-0.000355,0.008560,0.000000
1.725025,-0.993824,-0.000202,0.007711,0.000000
1.730025,-0.993788,-0.000329,0.007018,0.000000
1.735025,-0.993755,-0.000300,0.006334,0.000000
1.740025,-0.993725,-0.000181,0.005796,0.000000
1.745026,-0.993698,-0.000318,0.004912,0.000000
1.750026,-0.993677,-0.000339,0.003952,0.000000
1.755026,-0.993659,-0.000262,0.003177,0.000000
1.760026,-0.993645,-0.000231,0.002719,0.000000
1.765026,-0.993632,-0.000004,0.002615,0.000000
1.770027,-0.993618,0.000009,0.002616,0.000000
1.775027,-0.993606,-0.000039,0.002385,0.000000
1.780027,-0.993595,-0.000151,0.002062,0.000000
1.785027,-0.993586,-0.000014,0.001806,0.000000
1.790028,-0.993576,0.000121,0.002110,0.000000
1.795028,-0.993564,0.000188,0.002582,0.000000
1.800028,-0.993550,0.000052,0.002782,0.000000
1.805028,-0.993534,0.000291,0.003469,0.000000
1.810029,-0.993514,0.000388,0.004296,0.000000
1.815029,-0.993493,0.000061,0.004379,0.000000
1.820029,-0.993471,0.000031,0.004463,0.000000
1.825029,-0.993447,0.000278,0.004955,0.000000
1.830029,-0.993420,0.000388,0.005820,0.000000
1.835030,-0.993387,0.000399,0.007013,0.000000
1.840030,-0.993351,0.000161,0.007452,0.000000
1.845030,-0.993313,0.000099,0.007602,0.000000
1.850030,-0.993275,-0.000046,0.007554,0.000000
1.855031,-0.993239,-0.000385,0.006743,0.000000
1.860031,-0.993208,-0.000394,0.005869,0.000000
1.865031,-0.993181,-0.000165,0.005303,0.000000
1.870031,-0.993157,-0.000310,0.004414,0.000000
1.875032,-0.993138,-0.000490,0.003120,0.000000
1.880032,-0.993127,-0.000543,0.001735,0.000000
1.885032,-0.993121,-0.000249,0.001018,0.000000
1.890032,-0.993118,-0.000323,0.000317,0.000000
1.895033,-0.993117,-0.000162,-0.000150,0.000000
1.900033,-0.993118,-0.000001,-0.000118,0.000000
1.905033,-0.993119,-0.000108,-0.000262,0.000000
1.910033,-0.993122,-0.000327,-0.000850,0.000000
1.915033,-0.993127,-0.000189,-0.001258,0.000000
1.920034,-0.993135,-0.000194,-0.001793,0.000000
1.925034,-0.993145,-0.000120,-0.002115,0.000000
1.930034,-0.993157,-0.000324,-0.002627,0.000000
1.935034,-0.993169,0.000385,-0.002140,0.000000
1.940035,-0.993178,0.000342,-0.001391,0.000000
1.945035,-0.993184,0.000107,-0.001045,0.000000
1.950035,-0.993188,0.000041,-0.000883,0.000000
1.955035,-0.993193,0.000000,-0.000887,0.000000
1.960036,-0.993198,-0.000095,-0.001218,0.000000
1.965036,-0.993205,-0.000294,-0.001794,0.000000
1.970036,-0.993216,-0.000290,-0.002412,0.000000
1.975036,-0.993229,-0.000190,-0.002677,0.000000
1.980036,-0.993245,-0.000350,-0.003492,0.000000
1.985037,-0.993265,-0.000304,-0.004290,0.000000
1.990037,-0.993288,-0.000175,-0.004724,0.000000
1.995037,-0.993313,-0.000376,-0.005405,0.000000
2.000037,-0.993343,-0.000316,-0.006377,0.000000
2.005037,-0.993377,-0.000270,-0.007043,0.000000
2.010037,-0.993414,-0.000332,-0.007787,0.000000
2.015036,-0.993456,-0.000426,-0.008789,0.000000
2.020036,-0.993501,0.000044,-0.008968,0.000000
2.025036,-0.993547,-0.000190,-0.009422,0.000000
2.030035,-0.993596,-0.000292,-0.010077,0.000000
2.035035,-0.993649,-0.000317,-0.010973,0.000000
2.040035,-0.993707,-0.000280,-0.011943,0.000000
2.045034,-0.993770,-0.000570,-0.013329,0.000000
2.050034,-0.993840,-0.000374,-0.014391,0.000000
2.055033,-0.993915,-0.000337,-0.015329,0.000000
2.060033,-0.993993,-0.000184,-0.015739,0.000000
2.065033,-0.994073,-0.000253,-0.016071,0.000000
2.070032,-0.994154,-0.000063,-0.016327,0.000000
2.075032,-0.994236,-0.000074,-0.016546,0.000000
2.080032,-0.994319,0.000069,-0.016473,0.000000
2.085031,-0.994401,0.000079,-0.016275,0.000000
2.090031,-0.994482,0.000014,-0.016255,0.000000
2.095031,-0.994564,-0.000068,-0.016640,0.000000
2.100030,-0.994646,0.000229,-0.016239,0.000000
2.105030,-0.994726,0.000170,-0.015754,0.000000
2.110029,-0.994802,0.000373,-0.014889,0.000000
2.115029,-0.994874,0.000431,-0.013867,0.000000
2.120029,-0.994939,0.000723,-0.012214,0.000000
2.125028,-0.994995,0.000593,-0.010798,0.000000
2.130028,-0.995045,0.000677,-0.009421,0.000000
2.135028,-0.995089,0.000561,-0.008218,0.000000
2.140027,-0.995126,0.000565,-0.006906,0.000000
2.145027,-0.995157,0.000445,-0.005759,0.000000
2.150027,-0.995182,0.000504,-0.004353,0.000000
2.155026,-0.995199,0.000523,-0.003066,0.000000
2.160026,-0.995211,0.000525,-0.002025,0.000000
2.165025,-0.995219,0.000494,-0.001111,0.000000
2.170025,-0.995222,0.000331,-0.000295,0.000000
2.175025,-0.995221,0.000414,0.000627,0.000000
2.180024,-0.995215,0.000391,0.001375,0.000000
2.185024,-0.995207,0.000207,0.001738,0.000000
2.190024,-0.995198,0.000033,0.001912,0.000000
2.195023,-0.995188,0.000024,0.001950,0.000000
2.200023,-0.995179,-0.000090,0.001755,0.000000
2.205023,-0.995170,0.000105,0.001933,0.000000
2.210022,-0.995160,0.000197,0.002289,0.000000
2.215022,-0.995148,0.000055,0.002437,0.000000
2.220021,-0.995135,-0.000016,0.002503,0.000000
2.225021,-0.995123,0.000057,0.002335,0.000000
2.230021,-0.995112,-0.000007,0.002342,0.000000
2.235020,-0.995100,-0.000005,0.002328,0.000000
2.240020,-0.995090,-0.000140,0.001908,0.000000
2.245020,-0.995081,-0.000111,0.001572,0.000000
2.250019,-0.995075,-0.000249,0.000947,0.000000
2.255019,-0.995071,-0.000050,0.000657,0.000000
2.260019,-0.995069,-0.000100,0.000402,0.000000
2.265018,-0.995068,-0.000331,-0.000270,0.000000
2.270018,-0.995073,-0.000488,-0.001403,0.000000
2.275017,-0.995083,-0.000352,-0.002423,0.000000
2.280017,-0.995100,-0.000687,-0.003958,0.000000
2.285017,-0.995122,-0.000310,-0.004895,0.000000
2.290016,-0.995148,-0.000107,-0.005254,0.000000
2.295016,-0.995176,-0.000161,-0.005775,0.000000
2.300016,-0.995206,-0.000125,-0.006106,0.000000
2.305015,-0.995238,-0.000256,-0.006535,0.000000
2.310015,-0.995271,-0.000052,-0.006713,0.000000
2.315015,-0.995305,0.000010,-0.006813,0.000000
2.320014,-0.995339,0.000065,-0.006647,0.000000
2.325014,-0.995372,-0.000101,-0.006700,0.000000
2.330014,-0.995406,-0.000135,-0.007109,0.000000
2.335013,-0.995443,-0.000137,-0.007465,0.000000
2.340013,-0.995480,0.000090,-0.007220,0.000000
2.345012,-0.995516,-0.000050,-0.007242,0.000000
2.350012,-0.995553,-0.000206,-0.007633,0.000000
2.355012,-0.995593,-0.000177,-0.008099,0.000000
2.360011,-0.995635,-0.000214,-0.008634,0.000000
2.365011,-0.995679,-0.000215,-0.009116,0.000000
2.370011,-0.995727,-0.000278,-0.009738,0.000000
2.375010,-0.995778,-0.000466,-0.010732,0.000000
2.380010,-0.995834,-0.000232,-0.011402,0.000000
2.385010,-0.995892,0.000038,-0.011563,0.000000
2.390009,-0.995950,-0.000022,-0.011710,0.000000
2.395009,-0.996009,-0.000149,-0.011927,0.000000
2.400008,-0.996071,-0.000402,-0.012745,0.000000
2.405008,-0.996137,-0.000415,-0.013539,0.000000
2.410008,-0.996207,-0.000316,-0.014416,0.000000
2.415007,-0.996282,-0.000272,-0.015259,0.000000
2.420007,-0.996360,-0.000185,-0.015868,0.000000
2.425007,-0.996441,-0.000209,-0.016493,0.000000
2.430006,-0.996526,-0.000279,-0.017324,0.000000
2.435006,-0.996615,-0.000442,-0.018355,0.000000
2.440006,-0.996710,-0.000374,-0.019304,0.000000
2.445005,-0.996809,-0.000201,-0.019847,0.000000
2.450005,-0.996908,-0.000092,-0.020005,0.000000
2.455004,-0.997008,0.000044,-0.019898,0.000000
2.460004,-0.997107,0.000013,-0.019703,0.000000
2.465004,-0.997205,0.000042,-0.019629,0.000000
2.470003,-0.997304,-0.000128,-0.019865,0.000000
2.475003,-0.997403,-0.000011,-0.019869,0.000000
2.480003,-0.997503,-0.000083,-0.020037,0.000000
2.485002,-0.997603,0.000047,-0.019872,0.000000
2.490002,-0.997702,-0.000115,-0.020028,0.000000
2.495002,-0.997802,0.000083,-0.019958,0.000000
2.500001,-0.997902,-0.000060,-0.020082,0.000000
2.505001,-0.998003,-0.000005,-0.020060,0.000000
2.510000,-0.998104,-0.000161,-0.020371,0.000000
2.515000,-0.998207,-0.000185,-0.020709,0.000000
2.520000,-0.998312,-0.000184,-0.021284,0.000000
2.524999,-0.998420,-0.000379,-0.022063,0.000000
2.529999,-0.998533,-0.000265,-0.022882,0.000000
2.534999,-0.998649,-0.000137,-0.023366,0.000000
2.539998,-0.998767,-0.000109,-0.023642,0.000000
2.544998,-0.998886,0.000023,-0.023676,0.000000
2.549998,-0.999005,-0.000069,-0.023949,0.000000
2.554997,-0.999124,0.000220,-0.023788,0.000000
2.559997,-0.999243,0.000142,-0.023625,0.000000
2.564996,-0.999360,0.000085,-0.023435,0.000000
2.569996,-0.999476,0.000165,-0.022954,0.000000
2.574996,-0.999589,0.000327,-0.022230,0.000000
2.579995,-0.999697,0.000446,-0.021305,0.000000
